x,y,w,h
0.516667,0.476724,0.452778,0.081034
0.474306,0.339655,0.370833,0.084483
0.276389,0.287931,0.419444,0.055172
0.580556,0.438793,0.355556,0.07931
0.456944,0.45431,0.361111,0.072414
0.595139,0.414224,0.370833,0.080172
0.299306,0.362069,0.356944,0.075862
0.514583,0.460776,0.348611,0.076724
0.436806,0.418534,0.440278,0.066379
0.395833,0.433621,0.336111,0.07069
0.495833,0.457759,0.35,0.075862
0.341667,0.474138,0.327778,0.082759
0.440972,0.504741,0.340278,0.075
0.475694,0.447845,0.368056,0.073276
0.48125,0.423707,0.354167,0.085345
0.568056,0.437069,0.341667,0.075862
0.753472,0.439655,0.398611,0.077586
0.504861,0.503448,0.373611,0.075862
0.614583,0.437931,0.354167,0.077586
0.367361,0.485776,0.331944,0.069828
0.509028,0.441379,0.3375,0.082759
0.445833,0.37069,0.361111,0.075862
0.318056,0.422414,0.35,0.087931
0.470139,0.516379,0.256944,0.108621
0.529861,0.350431,0.281944,0.087069
0.420139,0.37069,0.276389,0.093103
0.395139,0.438362,0.2875,0.081897
0.363194,0.443103,0.290278,0.087931
0.480556,0.35819,0.308333,0.087069
0.495139,0.509052,0.284722,0.093966
0.465972,0.486207,0.293056,0.086207
0.467361,0.315517,0.279167,0.093103
0.331944,0.314224,0.280556,0.097414
0.415278,0.487069,0.283333,0.094828
0.494444,0.47069,0.3,0.087931
0.477778,0.475,0.280556,0.103448
0.517361,0.387931,0.2875,0.094828
0.425694,0.42931,0.254167,0.106897
0.602083,0.478448,0.2625,0.105172
0.511806,0.374138,0.259722,0.096552
0.488889,0.493103,0.266667,0.086207
0.649306,0.583621,0.301389,0.089655
0.480556,0.456034,0.286111,0.081034
0.505556,0.547845,0.305556,0.088793
0.473611,0.385776,0.327778,0.078448
0.470833,0.45,0.316667,0.081034
0.607639,0.425862,0.381944,0.084483
0.499306,0.447414,0.373611,0.072414
0.521528,0.417672,0.379167,0.076724
0.500694,0.437931,0.351389,0.067241
0.443056,0.557759,0.375,0.07931
0.479861,0.4625,0.390278,0.066379
0.5875,0.446121,0.297222,0.078448
0.315972,0.44181,0.373611,0.064655
0.43125,0.382328,0.368056,0.081897
0.452083,0.35431,0.3875,0.082759
0.45,0.474138,0.377778,0.075862
0.470139,0.471552,0.368056,0.077586
0.496528,0.447845,0.379167,0.059483
0.542361,0.413793,0.376389,0.077586
0.570139,0.448707,0.368056,0.076724
0.438889,0.488793,0.375,0.068966
0.482639,0.446552,0.393056,0.062069
0.375,0.447414,0.377778,0.072414
0.423611,0.428017,0.366667,0.064655
0.438889,0.44569,0.383333,0.086207
0.478472,0.438793,0.370833,0.075862
0.521528,0.472414,0.404167,0.07069
0.528472,0.466379,0.393056,0.072414
0.361111,0.517672,0.416667,0.081897
0.490278,0.481466,0.388889,0.062931
0.528472,0.380172,0.365278,0.067241
0.274306,0.431466,0.381944,0.078448
0.5125,0.505172,0.397222,0.072414
0.522917,0.434914,0.370833,0.075
0.460417,0.442241,0.365278,0.077586
0.408333,0.493103,0.369444,0.075862
0.446528,0.399138,0.354167,0.072414
0.589583,0.461638,0.368056,0.066379
0.484028,0.462931,0.393056,0.072414
0.488889,0.521121,0.386111,0.078448
0.511806,0.369828,0.370833,0.07931
0.60625,0.495259,0.390278,0.083621
0.451389,0.480172,0.366667,0.087931
0.514583,0.42931,0.370833,0.084483
0.474306,0.49569,0.306944,0.086207
0.514583,0.462931,0.309722,0.089655
0.54375,0.4875,0.295833,0.087069
0.370833,0.461207,0.291667,0.089655
0.495833,0.461638,0.322222,0.081897
0.454167,0.576293,0.286111,0.100862
0.39375,0.50431,0.326389,0.077586
0.458333,0.563362,0.341667,0.092241
0.504167,0.452586,0.241667,0.118966
0.584028,0.531466,0.240278,0.102586
0.505556,0.476293,0.325,0.081897
0.484722,0.5,0.330556,0.082759
0.471528,0.496121,0.315278,0.073276
0.5125,0.466379,0.338889,0.068966
0.654861,0.362931,0.3375,0.07931
0.677778,0.437069,0.325,0.07069
0.561806,0.454741,0.309722,0.076724
0.411111,0.378879,0.327778,0.080172
0.525,0.329741,0.330556,0.080172
0.43125,0.427155,0.345833,0.080172
0.483333,0.462069,0.347222,0.077586
0.477778,0.51681,0.35,0.085345
0.414583,0.531897,0.315278,0.084483
0.39375,0.463793,0.323611,0.082759
0.41875,0.389655,0.334722,0.087931
0.370139,0.4375,0.318056,0.076724
0.468056,0.461638,0.316667,0.087069
0.513889,0.531034,0.336111,0.082759
0.497222,0.444397,0.325,0.071552
0.504861,0.47931,0.329167,0.075862
0.456944,0.47931,0.319444,0.086207
0.485417,0.419397,0.331944,0.075
0.503472,0.473276,0.318056,0.082759
0.5625,0.42931,0.333333,0.077586
0.474306,0.4625,0.3125,0.085345
0.4375,0.424569,0.308333,0.073276
0.442361,0.459483,0.3125,0.091379
0.514583,0.461207,0.331944,0.089655
0.426389,0.415948,0.341667,0.087069
0.451389,0.475431,0.313889,0.087069
0.470139,0.443966,0.315278,0.087931
0.525,0.4125,0.272222,0.10431
0.547222,0.464224,0.280556,0.083621
0.400694,0.412069,0.290278,0.084483
0.527778,0.403448,0.269444,0.091379
0.465972,0.45819,0.356944,0.069828
0.601389,0.459914,0.35,0.068103
0.441667,0.456897,0.347222,0.067241
0.643056,0.499138,0.366667,0.072414
0.348611,0.3375,0.336111,0.068103
0.470139,0.462931,0.345833,0.065517
0.504167,0.4625,0.361111,0.076724
0.497222,0.433621,0.336111,0.068966
0.541667,0.493103,0.352778,0.077586
0.420833,0.438362,0.369444,0.066379
0.523611,0.464655,0.341667,0.068966
0.547917,0.453448,0.345833,0.077586
0.516667,0.45431,0.380556,0.081034
0.445139,0.443966,0.356944,0.07931
0.54375,0.436207,0.340278,0.081034
0.547222,0.422845,0.358333,0.071552
0.494444,0.490517,0.35,0.074138
0.511111,0.369397,0.341667,0.078448
0.629167,0.443103,0.358333,0.067241
0.525,0.4375,0.369444,0.076724
0.544444,0.461638,0.363889,0.078448
0.726389,0.459483,0.35,0.081034
0.438889,0.468966,0.363889,0.067241
0.491667,0.442241,0.336111,0.07931
0.700694,0.403879,0.373611,0.081897
0.397917,0.497845,0.340278,0.087069
0.508333,0.406466,0.369444,0.076724
0.534028,0.443534,0.370833,0.081897
0.625,0.457328,0.35,0.080172
0.476389,0.514224,0.344444,0.088793
0.251389,0.386207,0.294444,0.098276
0.695833,0.352155,0.308333,0.088793
0.577083,0.394397,0.323611,0.090517
0.6625,0.307328,0.319444,0.081897
0.525694,0.596121,0.318056,0.080172
0.534722,0.481034,0.330556,0.082759
0.43125,0.361207,0.320833,0.067241
0.567361,0.407328,0.3875,0.062931
0.479861,0.445259,0.373611,0.061207
0.557639,0.453879,0.365278,0.066379
0.511111,0.46681,0.388889,0.073276
0.606944,0.474569,0.347222,0.076724
0.304861,0.484483,0.348611,0.068966
0.510417,0.462931,0.390278,0.084483
0.445833,0.466379,0.441667,0.060345
0.557639,0.4875,0.370833,0.068103
0.622917,0.481466,0.3625,0.075
0.336806,0.489655,0.3875,0.077586
0.477083,0.421983,0.356944,0.076724
0.395833,0.334052,0.35,0.076724
0.496528,0.526293,0.4625,0.069828
0.529167,0.470259,0.363889,0.073276
0.355556,0.423707,0.377778,0.076724
0.447917,0.418103,0.373611,0.075862
0.453472,0.463362,0.384722,0.069828
0.4875,0.550862,0.375,0.063793
0.514583,0.422414,0.395833,0.065517
0.522222,0.446121,0.408333,0.075
0.633333,0.440948,0.386111,0.071552
0.422917,0.512931,0.379167,0.067241
0.439583,0.406466,0.395833,0.062931
0.447917,0.499569,0.384722,0.069828
0.352083,0.305172,0.309722,0.089655
0.491667,0.481897,0.433333,0.075862
0.477778,0.468103,0.369444,0.068966
0.490972,0.449569,0.390278,0.064655
0.471528,0.415517,0.345833,0.074138
0.53125,0.474569,0.359722,0.068103
0.640278,0.438362,0.408333,0.068103
0.359028,0.403017,0.351389,0.078448
0.453472,0.546983,0.356944,0.071552
0.507639,0.544397,0.365278,0.080172
0.538194,0.405603,0.3625,0.081897
0.539583,0.296983,0.393056,0.081897
0.503472,0.532328,0.3625,0.066379
0.503472,0.425431,0.401389,0.061207
0.386111,0.44569,0.405556,0.07069
0.475694,0.439655,0.404167,0.063793
0.455556,0.486207,0.363889,0.075862
0.531944,0.441379,0.366667,0.082759
0.51875,0.441379,0.351389,0.067241
0.633333,0.423707,0.358333,0.083621
0.65625,0.373276,0.340278,0.089655
0.459722,0.446983,0.369444,0.080172
0.490972,0.435345,0.3625,0.072414
0.5375,0.423276,0.355556,0.081034
0.516667,0.453448,0.358333,0.07069
0.578472,0.508621,0.359722,0.075862
0.4625,0.496121,0.3,0.080172
0.531944,0.468103,0.369444,0.074138
0.400694,0.588362,0.306944,0.099138
0.517361,0.459483,0.304167,0.086207
0.444444,0.444828,0.330556,0.091379
0.536111,0.419828,0.327778,0.075862
0.468056,0.470259,0.336111,0.092241
0.523611,0.451724,0.325,0.081034
0.427778,0.381034,0.305556,0.094828
0.447917,0.439655,0.273611,0.087931
0.663194,0.475862,0.293056,0.093103
0.46875,0.455172,0.329167,0.086207
0.499306,0.513362,0.2875,0.118103
0.390972,0.577155,0.2625,0.107759
0.438889,0.45819,0.280556,0.088793
0.645833,0.401724,0.255556,0.093103
0.520833,0.553017,0.311111,0.081897
0.539583,0.525431,0.290278,0.080172
0.591667,0.480172,0.313889,0.086207
0.456944,0.478879,0.294444,0.076724
0.559722,0.395259,0.302778,0.075
0.490278,0.435345,0.294444,0.091379
0.434722,0.464655,0.302778,0.086207
0.568056,0.4375,0.319444,0.076724
0.476389,0.459052,0.319444,0.093966
0.415278,0.398276,0.286111,0.077586
0.670833,0.509052,0.305556,0.075
0.675,0.448276,0.325,0.075862
0.46875,0.604741,0.293056,0.088793
0.6625,0.561207,0.316667,0.077586
0.555556,0.473707,0.336111,0.078448
0.460417,0.360776,0.351389,0.071552
0.646528,0.438362,0.3125,0.078448
0.679861,0.418103,0.334722,0.067241
0.46875,0.482759,0.320833,0.072414
0.477083,0.406466,0.334722,0.088793
0.434028,0.454741,0.340278,0.078448
0.66875,0.301293,0.326389,0.076724
0.452778,0.473276,0.336111,0.075862
0.595139,0.482759,0.329167,0.068966
0.513194,0.444397,0.348611,0.073276
0.540278,0.37069,0.336111,0.082759
0.499306,0.362931,0.323611,0.081034
0.438194,0.444828,0.315278,0.07069
0.573611,0.34181,0.338889,0.080172
0.402778,0.454741,0.327778,0.083621
0.497917,0.412069,0.320833,0.087931
0.585417,0.508621,0.3375,0.072414
0.378472,0.476293,0.323611,0.083621
0.490278,0.42931,0.319444,0.084483
0.395833,0.504741,0.322222,0.078448
0.686806,0.294397,0.356944,0.081897
0.345139,0.426293,0.345833,0.080172
0.307639,0.511638,0.318056,0.088793
0.58125,0.500431,0.345833,0.092241
0.480556,0.45431,0.338889,0.074138
0.426389,0.515517,0.330556,0.089655
0.534028,0.477586,0.329167,0.089655
0.563889,0.417241,0.341667,0.077586
0.4625,0.470259,0.391667,0.073276
0.503472,0.325,0.3875,0.067241
0.570833,0.430172,0.391667,0.060345
0.604167,0.403879,0.372222,0.066379
0.499306,0.478448,0.376389,0.063793
0.427778,0.57069,0.366667,0.087931
0.53125,0.427155,0.373611,0.069828
0.471528,0.461638,0.370833,0.083621
0.259028,0.496552,0.395833,0.084483
0.433333,0.425431,0.383333,0.083621
0.470833,0.350862,0.375,0.07931
0.517361,0.439224,0.373611,0.083621
0.408333,0.444397,0.363889,0.075
0.500694,0.414655,0.379167,0.065517
0.5,0.444397,0.35,0.081897
0.484028,0.550431,0.368056,0.080172
0.640972,0.394397,0.3625,0.069828
0.370833,0.387069,0.372222,0.065517
0.579167,0.372845,0.4,0.062931
0.568056,0.470259,0.375,0.069828
0.682639,0.544397,0.390278,0.075
0.434722,0.480172,0.383333,0.067241
0.460417,0.425862,0.370833,0.067241
0.528472,0.368103,0.370833,0.081034
0.468056,0.342241,0.416667,0.086207
0.479861,0.535345,0.384722,0.077586
0.4125,0.455603,0.372222,0.076724
0.532639,0.439224,0.368056,0.062931
0.484722,0.557328,0.386111,0.069828
0.651389,0.504741,0.269444,0.102586
0.498611,0.372414,0.280556,0.103448
0.452778,0.456466,0.286111,0.092241
0.529167,0.474569,0.405556,0.076724
0.486111,0.471552,0.402778,0.074138
0.432639,0.390086,0.4375,0.061207
0.588194,0.398707,0.479167,0.064655
0.555556,0.431466,0.277778,0.111207
0.555556,0.499569,0.302778,0.085345
0.615972,0.494397,0.306944,0.09569
0.586806,0.452586,0.276389,0.091379
0.488889,0.438362,0.327778,0.064655
0.346528,0.424569,0.343056,0.085345
0.472917,0.438362,0.334722,0.078448
0.611806,0.299569,0.326389,0.080172
0.497917,0.457328,0.331944,0.078448
0.483333,0.430603,0.363889,0.076724
0.482639,0.460776,0.329167,0.076724
0.468056,0.407759,0.366667,0.075862
0.490972,0.386207,0.351389,0.072414
0.501389,0.446983,0.361111,0.081897
0.436111,0.407759,0.361111,0.081034
0.413889,0.459914,0.402778,0.085345
0.538194,0.309052,0.340278,0.073276
0.496528,0.410345,0.340278,0.077586
0.434722,0.49181,0.338889,0.078448
0.471528,0.420259,0.354167,0.081897
0.375694,0.496121,0.343056,0.090517
0.447222,0.457328,0.347222,0.078448
0.361111,0.402586,0.338889,0.084483
0.500694,0.425,0.354167,0.086207
0.503472,0.476293,0.326389,0.078448
0.547917,0.456466,0.343056,0.073276
0.426389,0.440948,0.338889,0.083621
0.554167,0.486207,0.344444,0.077586
0.480556,0.483621,0.352778,0.075862
0.473611,0.468534,0.341667,0.083621
0.276389,0.34181,0.266667,0.097414
0.432639,0.552155,0.279167,0.10431
0.497222,0.438362,0.227778,0.112931
0.469444,0.451724,0.330556,0.07069
0.441667,0.3,0.352778,0.07069
0.506944,0.45,0.391667,0.068966
0.750694,0.548707,0.329167,0.069828
0.488889,0.366379,0.330556,0.077586
0.721528,0.476724,0.331944,0.087931
0.372917,0.476724,0.331944,0.087931
0.677778,0.508621,0.322222,0.074138
0.486111,0.397414,0.394444,0.077586
0.528472,0.496983,0.409722,0.068103
0.478472,0.422845,0.404167,0.062931
0.527083,0.421983,0.395833,0.071552
0.543056,0.428448,0.391667,0.07069
0.510417,0.372845,0.393056,0.075
0.434028,0.468966,0.395833,0.077586
0.464583,0.435345,0.381944,0.07069
0.538889,0.473707,0.452778,0.068103
0.528472,0.487069,0.395833,0.077586
0.448611,0.378017,0.397222,0.073276
0.49375,0.488793,0.379167,0.07069
0.547222,0.447414,0.330556,0.072414
0.510417,0.505172,0.345833,0.077586
0.514583,0.42069,0.323611,0.074138
0.43125,0.475431,0.318056,0.076724
0.597222,0.422845,0.416667,0.064655
0.627083,0.467241,0.415278,0.067241
0.499306,0.436207,0.359722,0.074138
0.5125,0.318103,0.338889,0.084483
0.400694,0.301293,0.334722,0.078448
0.582639,0.440517,0.331944,0.086207
0.495833,0.476293,0.330556,0.088793
0.269444,0.490086,0.316667,0.081897
0.689583,0.307759,0.356944,0.081034
0.503472,0.39181,0.379167,0.078448
0.354167,0.440948,0.325,0.080172
0.360417,0.338793,0.315278,0.086207
0.497917,0.475862,0.329167,0.081034
0.441667,0.480603,0.322222,0.083621
0.567361,0.454741,0.348611,0.081897
0.476389,0.469828,0.325,0.065517
0.444444,0.581466,0.327778,0.075
0.639583,0.379741,0.318056,0.073276
0.474306,0.478017,0.343056,0.083621
0.429167,0.456034,0.336111,0.07931
0.577083,0.394828,0.345833,0.07931
0.320139,0.340086,0.340278,0.075
0.534028,0.513362,0.3375,0.083621
0.366667,0.459914,0.352778,0.076724
0.502778,0.450862,0.336111,0.074138
0.407639,0.602586,0.345833,0.086207
0.54375,0.457328,0.3375,0.080172
0.463194,0.471552,0.348611,0.093103
0.509028,0.45819,0.345833,0.081897
0.459028,0.477586,0.351389,0.082759
0.548611,0.473276,0.338889,0.07069
0.48125,0.443534,0.345833,0.085345
0.498611,0.334914,0.344444,0.085345
0.516667,0.434483,0.313889,0.07931
0.532639,0.461638,0.331944,0.083621
0.516667,0.471983,0.336111,0.078448
0.588194,0.477586,0.3875,0.081034
0.559028,0.463362,0.345833,0.083621
0.565278,0.462931,0.361111,0.075862
0.460417,0.300862,0.331944,0.084483
0.41875,0.473276,0.343056,0.072414
0.5,0.426724,0.327778,0.075862
0.581944,0.478017,0.333333,0.080172
0.579861,0.458621,0.354167,0.082759
0.55,0.437069,0.338889,0.077586
0.429167,0.368534,0.330556,0.087069
0.566667,0.306466,0.325,0.083621
0.435417,0.480603,0.318056,0.073276
0.557639,0.399569,0.351389,0.075
0.611806,0.499569,0.340278,0.088793
0.490972,0.497845,0.368056,0.066379
0.425694,0.522414,0.281944,0.101724
0.463889,0.423276,0.255556,0.096552
0.523611,0.494828,0.313889,0.077586
0.592361,0.384052,0.306944,0.092241
0.53125,0.465517,0.293056,0.084483
0.463194,0.477586,0.293056,0.087931
0.399306,0.494828,0.295833,0.089655
0.468056,0.40819,0.288889,0.081897
0.575694,0.411207,0.3875,0.07931
0.478472,0.44569,0.384722,0.072414
0.477083,0.427155,0.390278,0.061207
0.43125,0.54569,0.398611,0.075862
0.432639,0.395259,0.404167,0.075
0.469444,0.424138,0.422222,0.082759
0.468056,0.376724,0.366667,0.082759
0.529167,0.396552,0.408333,0.084483
0.527083,0.388362,0.390278,0.075
0.399306,0.351724,0.393056,0.075862
0.49375,0.465517,0.373611,0.068966
0.505556,0.459914,0.383333,0.064655
0.477083,0.434052,0.404167,0.073276
0.618056,0.518534,0.419444,0.064655
0.325694,0.35819,0.406944,0.075
0.500694,0.416379,0.429167,0.067241
0.58125,0.432328,0.379167,0.066379
0.561111,0.471121,0.377778,0.075
0.540278,0.424138,0.308333,0.084483
0.357639,0.514655,0.295833,0.086207
0.495139,0.411638,0.293056,0.097414
0.552083,0.476724,0.304167,0.093103
0.473611,0.455603,0.288889,0.093966
0.438194,0.498276,0.304167,0.096552
0.522917,0.484914,0.298611,0.085345
0.525694,0.438793,0.290278,0.082759
0.406944,0.458621,0.388889,0.062069
0.404167,0.472414,0.380556,0.077586
0.514583,0.451724,0.418056,0.072414
0.475694,0.509914,0.384722,0.09569
0.5625,0.446983,0.380556,0.062931
0.511111,0.415086,0.413889,0.071552
0.413889,0.459914,0.416667,0.064655
0.505556,0.313362,0.391667,0.078448
0.375,0.543103,0.372222,0.077586
0.498611,0.463793,0.386111,0.07069
0.473611,0.481034,0.383333,0.058621
0.421528,0.483621,0.368056,0.068966
0.497222,0.428879,0.394444,0.073276
0.576389,0.45431,0.261111,0.094828
0.508333,0.431034,0.258333,0.108621
0.532639,0.403448,0.309722,0.07931
0.439583,0.581897,0.320833,0.087931
0.51875,0.35,0.306944,0.082759
0.567361,0.485345,0.345833,0.089655
0.467361,0.448707,0.315278,0.075
0.527778,0.400431,0.322222,0.085345
0.470139,0.522845,0.376389,0.081897
0.45,0.46681,0.372222,0.073276
0.554167,0.422414,0.344444,0.082759
0.423611,0.471552,0.369444,0.068966
0.479861,0.507759,0.373611,0.07931
0.427083,0.505603,0.390278,0.066379
0.481944,0.306034,0.419444,0.074138
0.529861,0.489655,0.348611,0.067241
0.629861,0.468103,0.356944,0.074138
0.55625,0.473707,0.420833,0.062931
0.568056,0.507759,0.347222,0.084483
0.515278,0.445259,0.35,0.081897
0.601389,0.589655,0.388889,0.07069
0.491667,0.437931,0.358333,0.077586
0.488194,0.472845,0.351389,0.076724
0.544444,0.308621,0.355556,0.077586
0.664583,0.471552,0.409722,0.068966
0.404167,0.338362,0.358333,0.064655
0.445833,0.587069,0.366667,0.074138
0.543056,0.477155,0.366667,0.076724
0.434722,0.446983,0.341667,0.080172
0.443056,0.489655,0.372222,0.07931
0.561806,0.3,0.359722,0.087931
0.461111,0.442672,0.366667,0.085345
0.470833,0.454741,0.355556,0.075
0.552778,0.477155,0.325,0.075
0.5375,0.472845,0.361111,0.083621
0.495139,0.425431,0.368056,0.068103
0.388194,0.364655,0.351389,0.07931
0.419444,0.447845,0.344444,0.080172
0.381944,0.354741,0.361111,0.062931
0.479167,0.390517,0.352778,0.075862
0.595833,0.478448,0.319444,0.089655
0.576389,0.356897,0.325,0.082759
0.485417,0.457328,0.331944,0.083621
0.54375,0.490517,0.309722,0.072414
0.392361,0.46681,0.301389,0.078448
0.495833,0.490948,0.333333,0.093966
0.427778,0.469828,0.347222,0.1
0.633333,0.47931,0.319444,0.084483
0.326389,0.457328,0.294444,0.09569
0.556944,0.487931,0.308333,0.089655
0.476389,0.534483,0.336111,0.086207
0.488194,0.473276,0.315278,0.086207
0.547917,0.421121,0.379167,0.080172
0.513194,0.493534,0.365278,0.083621
0.526389,0.456897,0.377778,0.068966
0.497222,0.452155,0.377778,0.066379
0.628472,0.403448,0.356944,0.07069
0.497917,0.440948,0.373611,0.081897
0.421528,0.439224,0.359722,0.080172
0.498611,0.528448,0.35,0.087931
0.508333,0.42931,0.35,0.077586
0.452083,0.425862,0.359722,0.075862
0.511111,0.419828,0.375,0.072414
0.701389,0.356034,0.377778,0.067241
0.460417,0.421983,0.359722,0.081897
0.46875,0.421983,0.359722,0.081897
0.480556,0.436638,0.372222,0.073276
0.5375,0.463793,0.372222,0.077586
0.569444,0.499138,0.372222,0.081034
0.605556,0.517241,0.363889,0.067241
0.447222,0.320259,0.358333,0.071552
0.547222,0.481466,0.383333,0.056034
0.561111,0.545259,0.363889,0.081897
0.529167,0.461207,0.366667,0.082759
0.559722,0.442241,0.363889,0.065517
0.561806,0.484052,0.359722,0.076724
0.3125,0.333621,0.369444,0.081034
0.472222,0.486638,0.352778,0.071552
0.49375,0.480172,0.356944,0.077586
0.522917,0.478879,0.384722,0.071552
0.486111,0.453879,0.419444,0.081897
0.56875,0.425431,0.409722,0.083621
0.569444,0.463362,0.369444,0.081897
0.491667,0.456897,0.363889,0.077586
0.480556,0.430172,0.386111,0.068966
0.479167,0.501724,0.375,0.077586
0.55625,0.416379,0.370833,0.072414
0.5875,0.401724,0.4,0.074138
0.486806,0.466379,0.365278,0.072414
0.515972,0.459052,0.373611,0.069828
0.553472,0.442672,0.373611,0.078448
0.288889,0.511207,0.238889,0.110345
0.5375,0.428448,0.408333,0.068966
0.531944,0.413362,0.408333,0.066379
0.45625,0.440948,0.4125,0.080172
0.49375,0.482328,0.401389,0.064655
0.489583,0.478879,0.420833,0.076724
0.602083,0.447414,0.395833,0.077586
0.460417,0.333621,0.384722,0.065517
0.593056,0.456034,0.413889,0.07069
0.533333,0.45819,0.436111,0.069828
0.501389,0.467672,0.413889,0.068103
0.504167,0.499569,0.413889,0.059483
0.397222,0.446121,0.497222,0.05431
0.423611,0.457328,0.244444,0.090517
0.531944,0.459483,0.294444,0.093103
0.340278,0.455603,0.311111,0.085345
0.541667,0.435345,0.252778,0.093103
0.5375,0.494397,0.269444,0.10431
